"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SAU","QGDP","TOT","PC_CHGPP","Q","2020-Q3",0.749804648,
"SAU","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.077436621,
"SAU","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-1.126194097,
"SAU","QGDP","TOT","PC_CHGPP","Q","2021-Q2",0.220955997,
"SAU","QGDP","TOT","PC_CHGPP","Q","2021-Q3",5.680977147,
"SAU","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.578321209,
"SAU","QGDP","TOT","PC_CHGPP","Q","2022-Q1",2.603867086,
"SAU","QGDP","TOT","PC_CHGPP","Q","2022-Q2",2.223281076,
"SAU","QGDP","TOT","PC_CHGPP","Q","2022-Q3",2.600000004,
"BGR","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.646846918,
"BGR","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.781918849,
"BGR","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.756742704,
"BGR","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.493865993,
"BGR","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.941003594,
"BGR","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.599640872,
"BGR","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.691864885,
"BGR","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.683348071,
"BGR","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.620514356,
"BGR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.463240039,
"BGR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.868785513,
"BGR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.022944471,
"BGR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.882765765,
"BGR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.25334121,
"BGR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.122711657,
"BGR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.187512292,
"BGR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.160937254,
"BGR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.782802068,
"BGR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-4.832034253,
"BGR","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.590196503,
"BGR","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.817829556,
"BGR","QGDP","TOT","PC_CHGPP","Q","2021-Q1",2.749959006,
"BGR","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.295793535,
"BGR","QGDP","TOT","PC_CHGPP","Q","2021-Q3",1.904892223,
"BGR","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.456475084,
"BGR","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.409652358,"P"
"BGR","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.773878296,"P"
"BGR","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.637268325,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.035002846,
"ROU","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.095764667,
"ROU","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.034685943,
"ROU","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.236349887,
"ROU","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.888846203,
"ROU","QGDP","TOT","PC_CHGPP","Q","2017-Q1",4.680067432,
"ROU","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.94850807,
"ROU","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.183932237,
"ROU","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.376804373,
"ROU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.687045817,
"ROU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.570811706,
"ROU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.342008351,
"ROU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.924726315,
"ROU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.946556653,
"ROU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.871024547,
"ROU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.5466901,
"ROU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.573082597,
"ROU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.680582655,
"ROU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.582511468,
"ROU","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.747788568,
"ROU","QGDP","TOT","PC_CHGPP","Q","2020-Q4",3.415380992,
"ROU","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.743347379,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.685959201,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.584544541,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.509786487,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2022-Q1",1.528180723,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.26165134,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2022-Q3",1.280571889,"P"
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.486534,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.503292,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.317088,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.484093,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.816695,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.765206,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.846444,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.790633,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.812886,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.145622,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.616184,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.094109,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.685049,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.671347,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.379722,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.25863,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.061197,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.923417,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.072227,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.492728,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.117855,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.201414,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.932395,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.165104,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.680433,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.739648,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.667357,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.358164,
"CRI","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.564322271,
"CRI","QGDP","TOT","PC_CHGPP","Q","2016-Q1",2.43882191,
"CRI","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.391837953,
"CRI","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.877161447,
"CRI","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.055630971,
"CRI","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.309949857,
"CRI","QGDP","TOT","PC_CHGPP","Q","2017-Q2",2.235877899,
"CRI","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.067959382,
"CRI","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.829453392,
"CRI","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.124826679,
"CRI","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.046615221,
"CRI","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.258755266,
"CRI","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-0.490633607,
"CRI","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.94021822,
"CRI","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.369946331,
"CRI","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.78126656,
"CRI","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.052482473,
"CRI","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.161778748,
"CRI","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.096711524,
"CRI","QGDP","TOT","PC_CHGPP","Q","2020-Q3",1.261912457,
"CRI","QGDP","TOT","PC_CHGPP","Q","2020-Q4",3.659110425,
"CRI","QGDP","TOT","PC_CHGPP","Q","2021-Q1",2.62191064,
"CRI","QGDP","TOT","PC_CHGPP","Q","2021-Q2",2.014343968,
"CRI","QGDP","TOT","PC_CHGPP","Q","2021-Q3",3.731256965,
"CRI","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.731065665,
"CRI","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.236830025,
"CRI","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.633650077,
"CRI","QGDP","TOT","PC_CHGPP","Q","2022-Q3",-0.15922356,
"HRV","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-1.26091196,
"HRV","QGDP","TOT","PC_CHGPP","Q","2016-Q1",2.537070366,
"HRV","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.319065256,
"HRV","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.498252474,
"HRV","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.369502105,
"HRV","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.275491661,
"HRV","QGDP","TOT","PC_CHGPP","Q","2017-Q2",-0.024782432,
"HRV","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.312840213,
"HRV","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.307214616,
"HRV","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.061633768,
"HRV","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.982096829,
"HRV","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.449716493,
"HRV","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.453434201,
"HRV","QGDP","TOT","PC_CHGPP","Q","2019-Q1",2.046552446,
"HRV","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.547450219,
"HRV","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.084053773,
"HRV","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.088039084,
"HRV","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.087579409,
"HRV","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-14.684827742,
"HRV","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.788918849,
"HRV","QGDP","TOT","PC_CHGPP","Q","2020-Q4",5.614036901,
"HRV","QGDP","TOT","PC_CHGPP","Q","2021-Q1",7.338585143,"P"
"HRV","QGDP","TOT","PC_CHGPP","Q","2021-Q2",0.652864973,"P"
"HRV","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.422074724,"P"
"HRV","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.518524786,"P"
"HRV","QGDP","TOT","PC_CHGPP","Q","2022-Q1",2.782257971,"P"
"HRV","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.486252465,"P"
"HRV","QGDP","TOT","PC_CHGPP","Q","2022-Q3",-0.369506236,"P"
